articles,pred,confint
injustice has wrecked nations green pleads for higher idealsboston the fall of nations and races that are now only recalled by name can be traced to their disregard for justice said william green president of l in an address delivered at historic trinity church throughout the ages he said leaders and teachers of religion have denounced human exploitation and oppression moses pleaded the cause of the oppressed israelites at the court of pharoah and christ was most eloquent in denunciation of the hypocrisy and greed of scribes and pharisees righteousness in human relations is the theme of all religious philosophies and justice is the base of all law human and divine the wrongs which have been imposed upon workers in all ages said president green are not due to a lack of understanding of the elemental principles of justice decay entered into the body politic of nations which are now remembered in name only when they substituted might for right despotism for liberty injustice for justice and grinding oppression of the masses by the favored few modern life and modern industrial processes have intensified social and economic ills from which humanity has ever suffered industrial methods have changed mass methods and mass employment have been substituted for individual skill and personal relationship out of this has grown a condition of sordid materialism and sacrilegious psychology which constitute a menace to the nation s spiritual and cultural life the tragic economic and social conditions prevailing in the coal communities of pennsylvania west virginia ohio kentucky and elsewhere bear testimony to this fact the accumulation of great fortunes out of the earnings of industry and the abject poverty in some centers of population tends to depreciate intangible human values it is in this extended industrial and economic field where the organizations of labor stand and serve president green said the church can make no effective appeal to those who feel the pangs of hunger poverty crime sin and hate he said seem to be the counterparts of each other while good citizenship spiritual vision religion and morality are found among those whose economic and li ing standards are pitched upon a high level ,0,0.837797376841404
evolution not revolutionin an extemperaneous address at an exhibition in connection with the federal subsistence homestead projects mr roosevelt answered various critics of his administration with the declaration that the new deal is a program of evolution not revolution praising the homestead system as one of the administration s foremost achievements in helping depression stricken families to gain a fresh start in life mr roosevelt denied charges that the program contemplated regimentation of great numbers of people there is no regimentation the president said we are not going to take people by force from one community and put them in another in the long run he said the subsistence homesteads will cost the government less than it would cost to keep these families on direct relief we will work out a system for those families brain trust or otherwise in an effort to discover new things for communities to do he said ,0,0.8556013803520505
seamen ask judges to expedite casesnew york at the annual convention of the international seamen s union it was agreed to petition federal and state judges to adopt rules that will permit a preference to meritorious cases of seamen upon the calendars of their respective courts the request was made because witnesses in seamen s cases frequently disappear when cases are set for a distant date the convention indorsed the position of the union s committee on legislation who oppose changes in the federal immigration law that will again tie foreign seamen to their ships when in american ports ,0,0.6575754256655819
alameda county union directory building trades council meet every tuesday night at eleventh and broadway in the new hall of kohler amp chase federated trades council meet every thursday night at 459 eleventh street bricklayers meet on second wednesday evening in the month at 459 eleventh street carpenters no 36 meet every monday night at 459 eleventh street cement workers meet second and fourtih tuesdays in the month at 459 eleventh street laborers meet on first and third wednesdays of the month at 459 eleventh street lathers meet on first and third wednesdays of the month at 459 eleventh street millmen meet fridays at 459 eleventh street musicians mutual protective union branch of san francisco local no 6 american federation of musicians office kohler amp chase music store painters and decorators meet every thursday night at 459 eleventh street plumbers and gasfltters meet every second and fourth wednesday night at 459 eleventh street plasterers meet first and third tuesday nights of the month at 459 eleventh street shinglers meet tuesdays at 469 eleventh street typrographical meets last saturday night in the month at 459 eleventh eleventh streetdealers in l shirts amp i men s furnishing goods ♦ j $ examiner building cor market and third phone main 351 san francisco john c neubauer union stamp no 163 custom made shoes 22 ninth st rade watch makers jewelers and opticians amp alarm clocks reduced to 55c james a sorensen co 103 sixth st below mission $14 15 saved each month will buy 10 acres rich fruit or vine land in santa clara valley rich spanish grant now offered planted to vine it will produce after 3 years more than a competency it s worth your while to think of this and call or send for catalogue wooster whit ton amp montgomery the athenian 311 bush st wines liquors and lunch feht amp ahlerb props opposite builders exchange trade jn b mark 6ive home production the preference union made outing dress and workingmen sjohn horrtuah pre burnt sea j st nicholas laundry co 17th ami folsom telephone mission 278 hitrh grade work a specialty bough edge on collar and cuffs removed washing called for and delivered to aitiu of the city free of charge p all whitley from original barrels pa lmgarden henry frustuck union label cigars 921 market street san franci oe6,0,0.7857972401566812
no meat strike herethe nation wide meat packing workers strike called for march 16 likely will not affect san francisco and northern california of l butcher s union international vicepresident milton s maxwell said yesterday he said workers in this area will remain on the job ,0,0.8401103867747817
nine tenths of highway dollar goes to laborlabor gets $9lo or about ninetenths of every $looo received by the contractor in building a concrete pavement according to a statement issued by thomas h macdonald chief of the united states bureau of public roads in testifying recently at the hearings of the senate committee on appropriations this statement resulting from an extensive study of all the costs of building concrete pavement was a part of mr macdonald s testimony showing the value of road building in providing jobs for the unemployed materials used few mr macdonald explained the fact that so much of the road dollar from 85 to 90 per cent goes into labor either directly or indirectly is due to the fact that there are no intrinsically valuable materials used in road building the data presented by mr macdonald show that of the $looo given to the contractor for building concrete pavements $l4l is spent directly by him for labor on the job an additional $44 70 is spent for labor by him in getting on the job and for other miscellaneous items also benefit by paving the contractor pays mills and quarries $675 which along with $139 50 spent by the contractor through other agencies is distributed so that labor eventually receives another $724 30 making a total of $9lo received by labor from each $looo this money is expended for wages in mills and in quarries in transportation of materials and equipment in the production of fuel in the manufacture of supplies and equipment and so on in commenting on the fact that labor receives such a large portion of money required for concrete pavement building road builders point out that labor benefits as much in high type pavement building with extensive use of machinery as in the construction of low type roads where comparatively little machinery is used ,0,0.7719133664813163
mussolini thinks for italy duce s control is absolutenew york mussolini s whole program is a sorry compliment to the intelligence of the italian people it has been decided that above all things they must not think this indictment of the duce his ideals and his methods is john calder s summary of a recent visit to italy by the american management mission mr calder writes in the iron age the duce has cast the die and the tightening of absolutist control is growing apace writes mr calder bills to abolish proportional representation in parliament to render the chamber of deputies innocuous and to reform the senate by making its members the nominees of the fascist syndicates or unions of workers and employers respectively are ready for presentation to a subdued legislature to obtain legal recognition unions of employers or workmen or professionals must not only look after the economic and moral interests of their members they must also assist and instruct them and promote their moral and national education and the leaders must guarantee the firm national faith and good political conduct from the national point of view workers and employers can thus be excluded at the will of the government fi om the dominant union of their particular body for purely private and political reasons the duce and his administrators become all in all for the first qualifying tenths may be sifted and delayed in admission until they are precisely of the composition either of employers or of workers best suited to the designs of the duce all union or syndicate presidents or secretaries of worker or employer bodies must be names approved by the central government and the managing board of any of them may be suspended for not more than one year at the will of the prefect during which time all labor or employer affairs are transacted by the permanent officials originally approved by him and the government employers naturally did not yield gracefully to what is practically compulsory arbitration on every issue neither did the craft unions even the most conservative relish the denial of their right to make their own mistakes about anything relating to their economic interests and to appoint arbitrators by agreement the result however is that the employers general confederation of italian industry has become the fascist confederation of industry with one seat in the grand council the highest body in the duce s hierarchy the corresponding labor body the confederation of labor while it still exists can make no decisions hold no conferences express no opinions nor make criticisms thus the last shadow of democracy passes out of the picture of italian labor and employing interests and there may be fireworks when the omniscience of the duce fails him at a critical industrial juncture ,0,0.8113171742282743
family budget costs rise 10washington the average urban family of four last fall needed about 10 per cent more dollars than the year before just to stay even the bureau of labor statistics reported over the year from autumn 1972 to autumn 1973 a hypothetical family maintaining a moderate standard of living needed $12 626 to make ends meet $l lbo more than in the previous year the family budget for a lower standard of living rose $795 to $b lbl over the same period while a higher level budget required $18 201 or $1 643 more and then provided for few luxuries bls s latest series of typical family budgets is pegged to prices prevailing last october since then inflation has driven prices even higher wildcat operator the texas oilman went in to see his dentist and when asked which tooth was bothering him replied oh just drill anywhere doc i feel lucky today,0,0.7832083188906447
mfe 5 ju constantly growing qie convenience of flits friendly instrumentevery day this company is extending its lines to more people increasing the speed and accuracy of its service it is part of the telephone ideal that anyone anywhere shall be able to talk quickly and at reasonable cost with anyone anywhere else the habit of turning naturally to the telephone for every sort of business and social errand is growing among pacific coast residents even faster than population much of this is due to the constant improvements in telephone service continually hhlng to the convenience of this friendly instrument,0,0.7661993111157045
supervisors get pat on the back for freeway actionthe san francisco board of supervisors for a change is going to hear from a group of satisfied constituents namely the san francisco building amp construction trades council the building trades body will commend the supervisors for their action rejecting six elevated freeway routes contained inthe state master plan for freeways sec daniel del carlo brought up at the last meeting of the council the matter of the supervisors action seeking an expression from the delegates of how they felt about it a lengthy and vigorous discussion made it plain that they felt quite strongly about it one reaction strongly in evidence was resentment that the state engineers should feel free to make their own decisions as to how the big concrete structures should criss cross san francisco there was resentment also at the high handedness of state sen randolph collier who threatened that san francisco would lose most of its share of state gas tax funds if it nixed the state s freeway plans collier later backed away from that position some of the delegates were concerned about the peoplewhose homes are ruthlessly torn down to make way for the space eating freeway ramps and interchanges true there is compensation at fair market value but sometimes it was pointed out that is a rough jolt for people who may have paid off a small older home in which they had hoped to spend the rest of their years their cash settlement usually won t buy a newer home in another neighborhood and they face the expensive choices of becoming renters or binding themselves to another long spell of mortgage payments san francisco building trades labor traditionally supports worthwhile construction projects but it will tell the board of supervisors that in the matter of elevated freeways it is right in insisting that san francisco should act only at its own pace and on the basis of its own needs ,0,0.739420584454036
one out of three a labor mansan francisco and detroit have done the best jobs in getting labor men on local war price and rationing boards one out of every three members on local boards in both these cities is a member of ,0,0.7849796512537972
such a contrast laura allani was waiting to be served at a restaurant table when an attractive young woman and year old boy took the opposite chairs while i was giving my order the mother fussed with the child to the extent of arousing his impatience then she glanced over the menu card smiled at her son and said what are you going to have harold to me the scene at once acquired interest year old was about to choose his own luncheon well he wasted no time about it emphasizing his demand with a bang of his knife handle upon the table he declared in no uncertain terms i want doughnuts with syrup on them and fried egg the young woman had perhaps noted my surprise at the proceedings for her attitude changed in what was almost a pleading tone she suggested hot soup would be very nice this chilly day see i am going to have some and so is this lady the boy looked from his mother s face across to mine entirely unconvinced he refused the soup placed before him and again demanded doughnuts i tried to help by commenting upon the excellence of the soup so hot and delicious and led on to another subject the mother took up the cue delightfully and we ignored the boy who continued to make a nuisance of himself i thought that his hunger would presently force him to capitulate but he was overfed so that bit of strategem failed the mother calmly ordered a vegetable salad for both which the boy scorned i kept up a merry chatter as i saw that she was weakening under the strain of his noisy demands but when i indicated a dessert on the menu she smiled and ordered it harold was so captivated with the rosy baked apple and its whirl of snowy whipped cream topped by a red cherry that he seized his spoon and began an onslaught he even accepted a crisp cookie with his tiny glass of orange juice we elders exchanged triumphant smiles and our visiting cards it was evident that the mother s manner was a new experience to the child he watched her with puzzled eyes and submitted to his outdoor garments without a word she whispered in goodby your surprised look was a revelation and your sympathy and tact are inspiring i mean to persevere that evening it chanced that i dined at a home where the 3 year old boy is the only child he had his own chair and low table near his mother s place and was served in courses like the grown ups but with special food his milk tomato soup was followed by a poached egg on toast which he managed dextrously then a dish of stewed prunes with an oatmeal cookie and a small cup of properly cooked cocoa a spoonful of strawberry ice cream was a festive finish he was quiet during dinner and polite to the maid one scarcely knew he was present before getting ready for dinner he had had a merry romp in the hall with his father and after dinner his mother told him his regular goodnight story then he went to bed happily it was all so restful so altogether satisfactory ,0,0.7805179216461258
architect taking bids on general contract selected list to close oct 16 2 processing plant $200 000 san francisco evans amp phelps owner torre amp sons 103 bay st architect riddell 333 kearny st structural engineer thos f chance 268 market st mechanical engineer j marion thomas 333 kearney st one story 300 000 structural steel and protected metal exterior steel sash concrete floor bidders on general contract partial carrico amp gautier 365 ocean ave swinerton amp walberg 225 bush st barrett amp hilp 918 harrison st note change in closing date a $60 000 candy factory is being built at lomita park san mateo county calif ,0,0.7532177294887795
hoover fbi head praises afl for eliminating redswashington edgar hoover head of the federal bureau of investigation praised the american federation of labor for its successful efforts in preventing communist infiltration in his testimony before the house committee on un american affairs i am convinced hoover said that the great masses of union men and women are patriotic american citizens interested chiefly in security for themselves and their families they have no use for communists in those instances where communists have taken control of unions it is because too many union men and women have been outmaneuvered and out waited by communists the communists have long viewed with envy the of l they admit they play a very small role with only a handful of communists active in of l locals if more union members took an active role in the affairs of their unions it would become increasingly difficult for communists to gain control union members can easily spot red sympathizers and party members in conventions and meetings because they invariably drive to establish the party line instead of serving the best interests of the union and the country hoover and other witnesses told the committee the best safeguard against reds and fronts is what woodrow wilson used to call pitiless publicity and that it would be unwise to make martyrs of them by outlawing the communist party ,0,0.7742922265842556
war bonds are a safe buywashington and the country are being thrilled by a grand galaxy of movie stars selling war bonds ann rutherford greer garson irene dunne hedy lamarr walter abel and virginia gilmore are certainly good to look at as a purely business matter the war bonds issued by the government are absolutely secure investments they will not earn fat interest but when the years roll by and whenever you want to use your money the bonds can be converted into cash other kinds of investments may yield bigger profits or let you down flat should there be a millennium in which everything goes to pot the government will be last of all to fall if the unbelievable should happen to impair the safety of the government then everything else would go down with it this isn t pep talk this is just common ordinary horse sense©©©©©©© to the men and women defense i should war come home they reßeadyf this war will be won by the spirit of the american people this spirit is in the young men of our armed forces it is the spirit of 1 clean living clear eyed hard hitting american youth it is also in the spirit of unselfish sacrifice of personal time and energy by all who must remain on the home front in tribute to the latter we salute the men and women of civilian defense who are these men and women they are your friends and neighbors whose days are active and whose nights are given to the half hundred activities of civilian defense in this work it is natural that many employees of this company take active part as workers in public utility service they have special adaptabilities valuable to vital branches of civilian defense likewise there are many men who through long years of experience have developed special skills essential in keeping the output of gas and electricity flowing at top speed so that plant production may run ahead of schedule already more than 1 200 of the young men of this company are in the armed forces each month this total grows in civilian defense are more than 4000 company employees nearly forty per cent of the total number in the mountain regions close by the great power plants hundreds of these men and women are airplane observers men and equipment of this company are enlisted m demlition and clearance crews bomb squads auxiliary fireolition and clearance crews bomb squads auxiliary firemen feeding and housing rescue squads road repair crews air raid wardens and many other activities we are proud to be part of this army at home it is the people s army sober serious trained and ready for public service pg l pacific cas and electric company 101 © © © © © ©4 issued weekly bt th publishing company incorporated jwjmjwy oo by ownedand controlled by associated labor unions of san francisco office 238 thirteenth street phone market 47 7 between mission and howard notice to secretaries secretaries of unions will please send weekly repotts o thls offlce ° m ® berawbobato changed their address glrlng tbe old address as well as the new correspondence correspondence to receive early attention must be in at thu latest by tuesday subscription rates single subscriptions per year six months l oo payable in advance single copies oents each catered at the postofllce at ban francisco calif on august 10 1901 as mond cltu matter cress cannon,0,0.8339128572740391
portland to lose 87 000 ship workersa war manpower commission officiai in portland disclosed yesterday that the 112 000 shipyard workers in that area will be reduced to 25 000 by next january but officials here said they would not predict any similar reduction in the san francisco area failure of the united states maritime commission to award new contracts to the portland area yards was assigned as the reason for the expected drop after july 30 the decline will be at the rate of 20 000 workers monthly there except for marinship all of the maritime commission yards in the bay area were also skipped when new contracts were awarded last month on the basis of the anticipated portland experience it would appear a sharp reduction in workers can be expected here too sees no reduction however a regional maritime commission spokesman said a decline cannot be predicted he pointed out that the maritime commission may yet award more contracts or convert yards to ship repair work he also pointed out that there are in this area two huge navy yards and several other strictly repair yards under navy or war shipping administration which sorely needed man power such yards can be expected to absorb up to a point the workmen leaving the maritime commission yards this situation does not exist in portland because that area has no navy yard and no repair yards of consequence he said he also said that declining shipyard employment does not lessen the general man power need as expressed in the current man the battle stations campaign while new ship construction declines the shift in war needs brings increases in other types of war industry employmentdownward trend the trend downward declining employment in new ship construction is illustrated by the fact that the maritime commission yards of this area have fallen from a peak of 157 786 in august 1943 to a figure of 115 396 today at the same time total pacific coast employment in maritime commission yards has fallen from 316 759 to 264 368 the drop by yards in the bay region moore dry dock company 35 786 in july 1943 19 931 today richmond ards 1 and 2 62 126 in march 1943 43 919 today richmond yard 3 25 305 in november 1943 19619 today richmond yard 4 5 394 in november 1943 4 216 today marinship 17 454 in june 1943 13 967 today western pipe and steel 10 111 in march 1943 7 979 today bethlehem alameda 6 604 in may 1944 5 771 today ,0,0.7890328868099987
senate ok s works bill ford vetowashington ignoring warnings of a probable veto the senate approved a $5 3 billion public works jobs bill last week to replace the one that president ford rejected earlier this year the senate approved the measure 54 to 28 and sent it to the house demos win the action came after senate democrats succeeded on a 48 to 32 vote in boosting the price tag of the bill from the $2 5 billion scaled down version sent to the floor this came despite warnings by republican leaders that the bill is almost certain to be vetoed again mr ford vetoed the earlier $6 1 billion measure on february 13 calling it little more than an election year pork barrel lost by 3 the house voted 319 to 98 to override the veto but the senate failed to do so by three votes  big money shuns brownlos angeles five influential california democrats told that they will support jimmy carter for the democratic presidential nomination claiming governor brown is a standin for hubert humphrey the five including millionaire max palevsky who has poured hundreds of thousands of dollars into support of liberal candidates said the race is between carter and humphrey for jerry to go around the state campaigning as if anyone expected him to get the presidential nomination is an insult he said he s been governor for a year he hasn t had another serious job in his life ,0,0.7238935850900308
human rights secondary is dollar guardians creedopposition to the sheppard towner maternity and infancy bill again shows what little value certain elements in this countryplace on human life this bill is intended to lessen the annual deaths of twenty thousand mothers in child birth and 250 000 babies less than one year old the plan is educational with not a single element of compulsion where states accept the act the federal government will match every dollar these states appropriate for this purpose in arguments against the bill opponents talk of the constitution states rights sacredness of the home and the entering wedge for bolshevism but they offer no counter plan to rescue this country from its position of having the highest maternity and infant mortality of any civilized nation in the world the bill has passed the senate however and is now being considered by the house if congress refused to stop a waste of property equal to the annual economic loss of twenty thousand mothers and 250 000 babies opponents of the maternity bill would tear down the sky no one objects to the government maintaining agents known as consuls in every part of the world to inform business men what to offer for sale in these countries how to pack and ship goods credit regulations and other trade information but good order and the constitution are threatened if the government imparts information to young women in the most crucial period of their lives opponents of the maternity bill are always defending the constitution when human life is involved but they would scrap this document in the interest of trade this mental attitude is not confined to opponents of the maternity bill it is seen in the cry for greater production which never includes protection of wage earners lives and their working conditions it is in the back of the heads of those who urge wage reductions to them cheap production justifies the coolie standard of living opponents of child labor laws are blind to everything but low production costs though the coming generation be stunted they would rescue the constitution from those who would put children in school the injunction judge has the same mentai attitude protection of property though the injunction writ as originally intended be outraged and every guarantee in the bill of rights annulled this mental attitude is the cannon fodder concept of wageearners secretly it is as stoutly maintained today by industrial autocrats as it was openly advocated in the days of feudalism and ancient rome the great work of is to change this mental attitude this can be done by intelligence and unity because it possesses this power and is exercising it industrial autocrats hate and fear trade unionism agitate educate organize ,0,0.7793668943828994
enchanted hills for blind child opens camp june lienchanted hills camp for blind children and adults will open its 15th annual camping season on tuesday june 16th applications to attend enchanted hills located 12 miles from napa california are now being accepted at the san francisco lighthouse for the blind 1097howard street san francisco california 94103 enchanted hills is the only camp in the west planned especially for the benefit of blind persons campers come to enchanted hills from all the western states and from as far away as texas the only qualification is proof of legal blindness those campers unable to pay all or part of their expenses are aided by a special campership fund which is maintained through public contributions by the san francisco lighthouse a regional non profit public service agency for the blind headquartered in san francisco no camper is ever refused admission to enchanted hills due to inability to pay cost of three week teen age encampment $150 00 regular two week child adult encampment $loo oo because of the processing of application and medical forms prospective campers are urged to apply early contributions to the campership fund are also being sought by enchanted hills persons desiring additional information should write directly to enchanted hills 1097 howard st san francisco calif 94103 ,0,0.8171043831422237
boom the labelhale s home savings banks worth $l oo ° sell for 35c buy one for the children s good many a time opportunity comes to a man but for lack of a little stake he must turn it down that s why the man with the money saving habit succeeds where others fail encourage your children to save their pennies nickels and dimes the habit once formed will stick through life and the money saved will be an advantage in grasping opportunities ahead san francisco store market and sixth streets good goods an eye tonic gt ry murine eye remed for red weak weary watery eyes and granulated eyelids murine doesn t smart soothes eye pain yik fou owinb uhwatt stotb me coob ones to pdmmze bennett brothers 62 third street 541 haight street brittain amp company market and mason street 1206 10 polk st cor sutter oakland 908 910 broadwuj chas brown amp sons 871 market sl hickman 3282 mission st ed jones 1180 market st united builders supply company 687 mission st williams hardware co 974 market stcamp stoves 1 burner blue flame oil stov a $3 00 also wood and alcohol stoves all sizes full line camp cooking utensils crockery and hardware at hickman s mission street at 29th eagleson amp co pacific shirt co and wilson co reliable shirts and men s furnishing goods large stock popular prices 1453 fillmore st near o farrell 1158 market st near jones also los angeles and sacramento golden gate cloak and suit house market st near jones newest style garments at absolutely low prices tailor suita 910 00 to $50 00 len coats 3 95 to 35 00 skirts 2 50 to 20j0 waists 1 00 to 15 00 fun at lowest market prices,0,0.7692426702762264
the man of toilit is time to build a monument for the man whom monumentmakers have overlooked i speak of the man of toil i speak of him who carries on in the storm and wind and hurricane in the gloom of night and under the stifling heat of day i speak for the man in overalls the living symbol of the real america let us build him a monument and let us raise it high for all of our children to see lest they forget the virtues and the rugged courage on which the comforts they have are reared let us build it high and on its base let us write clear and luminous so that all may read to the man of toil to him who braves the peril of the mine or the angry roar of the furnace to him who ploughs and bends and builds the handicraft of man to the man of sweat and grime for him whose brain and brawn have conquered the mountains and bridged the rivers for him whose hands have known the wounds of work for he is the breadgiver he is the builder his is the loyalty and his the steadfast heart he is america the shaft ,0,0.8187855113950786
by ruth taylorwhat is the purpose back of the anti labor agitation sweeping over the country it has been a clever campaign carefully fomented by those who seek to destroy built upon false allegations half truths misinterpretations generalities and personalities it has affected thousands who are sincere friends of labor and who still believe in the same high purposes to which labor owes allegiance but in our first quick resentment we must not be led into just what these plotters want us to do for this is not just one of the periodic attempts to destroy by opportunists it is a part of the greater plot against american unity is under attack true but industry comes in for a few hard swipes as well is under attack true but publications preaching anti semitism and anti cathol icism have increased in number is under attack true but the klan has risen again hitler is up to his old strategy divide and conquer and we must recognize these attacks for what they are this is not the time to talk of the past record of labor saw the tactics of the communists and went on record against them before the man in the street knew they existed saw the dangers of fiscism and went on record against it when the average tourist saw only that trains ran on time saw the menace of hitler at the first sign of the persecution of the jews and started its own boycott while the misguided still shook their heads over the versailles treaty granted all that now the attack is on labor and it has to fight not its fellow americans but those who would divide and conquer now how to fight first be sure your own house is clean that there are no charges against you that are justified that your leaders represent you second do your job to the best of your ability and then some you are fighting for your life and not for praise it s our war and every minute wasted may prove fatal third state your own case be articulate for labor and above all prove by your own actions that the enemy is all wrong and fourth join with all your fellow americans in forming an iron wall against hatreds of any group be it of class race or religious belief don t fight each other defend each other if we do that we will all win if we don t stand together we will all lose ,0,0.5568854691139447
attend your meltings1 mi r lt wise homeowners ask for dutch boy every time they know its quality assures maximum beauty and protection ~ which means maximum economy too no doubt about it a homeowner s best paint buy is fä amp kubf national lead company pacific coast ranch 2240 24th st san francisco mt 7 0440,0,0.6574892282280282
register to votedistrict office 350 mcallister street son francisco californio 94102 socromento address state capitol sucromenlo california 95814 assembly california committees finance and insurance judiciary transportation ways and means john francis foran member of assembly twenty third district january 14 1974 mr felix rodriguez editor 117 paul drive san rafael california 94903 dear mr rodriguez i would like to extend my congratulations to upon their 75th anniversary of publication through the years our labor community has benefitted greatly from s informative reporting and up to date labor news again my best wishes for a happy diamond anniversary sincerely ohn francis foran11040 department of mm treasury lnternal itewanua service individual income tax return fl®73 fof the year january 1 decer ibe 31 1973 or other taubl j lt first and in fiats of both county of i ayour social security number check this box on your ederal income tax t numbar or rural row to °j ct label within mock occu yours spouse s spouse s social security no sit household ~uw af with dependent child o above 1 s presidential exemptions itecular 65 or over blind you sär ° u äv c first names of your dependent children who lived with you enter d number ot other dependents from line 27 7 total exemptions claimed ► ► i fund check if you wish to designate $1 of your taxes for this fund if joint return check q if spouse wishes to designate $l note this will not increase youc tax or reduce your refund see note mow 9 wages salaries tips and other employee compensation mmiismc snack 10a dividands ^lp lt r gt $ 10b less delusion $ balance ► lod gross amount received il different from line 10a s 11 internet incoma 12 incoma other than wages dividends and interest from line 38 13 total add lines 9 10 c 11 and 12 14 adjustments to income such as sick pay moving aspenses etc from line 43 ib subtract moa 14 from boa 13 bdntetetl gote income m you do not item lie deductions and line 15 is under $lo ooo find tax in tables and enter on line 16 if you handle deductions or una 15 is $1 ooo r mors go to lino 44 to figure tax if from tax table 1 12 tax möit ~ schedule ~ 7sr7r 16 tax chock schedule 17 total credits from lino 54 line 17 from lino 16 rate schedule or z 4776 or form 4972 note if you forgot to check this box last year there is an additional box at the bottom of this year s return lt llo rm 2210 f if line 22 is larger then line 20 enter am 1 amount of lino 24 to berefundcd to yoti amount of lino 24 to bo credited on 1974 mated tax la r fay in full with raturn maka chtcb or rnuuay ordar poyablt irs to inttrnal rewnue srrvtc ructions on un 8 1079 rm wwo^imuwh check if you did not designate of your taxes on v 1972 return but now wish to do so if joint return check q if spouse did not designate on 1972 return but now wishes to do so wgn gtor it aaawluyd this return mcludini occomtaftyiiif schaduln and it turnouts and to tha host of my knowtedf and belt 1 mrntl oudaratton of preparer othor than taipayur is basad on all infamatton af which ha hut any hnowtadfu your slfnoturt w fillhc ihihtly both must sifu uyuu il unly mm had iacuma äddrai and if tudo preparer s luy leat m 9m8,0,0.7892657429783411
labor rejects old wage theory demands share of more output no longer strives for higher real wages it strives for higher social wages for wages which increase as measured by prices and productivity said william green editor of american federationist in a leading article in the current issue mr green rejects the theory that sufficient wages shall be paid to permit workers to retain present standards he insists that wages increase with productivity this modern wage policy lifts the movement to a new level said mr green for higher real wages mean only betterment of the economic position while higher social wages mean betterment of the economic and social position of the worker the modern wage policy guarantees an active but stable development of industrial society in the earliest period struggled for higher money wages instead of $lo per week it tried to secure $ll per week and the next year perhaps $l2 a second period in the wage policy began as realized that the amount of money in no adequate measure for deciding whether a wage is high or low and that it is necessary to relate money wages to prices then struggled for higher real wages that is wages that would buy more very obvious changes in prices induced to realize the necessity for calculating in real wages very obvious changes in productivity of labor today induce again to widen its wage policy higher money wages from an economic point of view do not improve the situation of the worker if prices increase more than money wages higher real wages from a social point of view do not improve the situation of the worker if productivity increases more than real wages for higher productivity without corresponding increase of real wages means that the additional product has to be bought by others than the wage earner this means that the social position of the wage earner in relation to other consumers becomes worse because his standard of living will not advance proportionately with those of other groups deteriorating social position that is declining purchasing power of the mass of the wage earners in relation to the national product brings about industrial stability which will develop into industrial crisis the american federation of labor is the first organization of labor in the world to realize the importance of the factor productivity in economic society it no longer strives merely for higher money wages it no longer strives merely for real higher wages it strives for higher social wages for wages which increase as measured by prices and productivity ,0,0.7574473943143701
by stan smith executive secretary mad as hell at the democrats because of their stupidity the working people of america get at least four more years of union busting wage cuts or freezes lesser benefits and fewer workers rights because of their stupidity the associated builders and contractors abc and all the other anti union contractors have four more years of total and complete support from the department of labor and the national labor relations board nlrb mad because they blew a perfect winable campaign for the president of the united states how can a political party come out of the convention with the 17 point lead then sit on their hands and watch it evaporate without putting up a fight the democrats strategy was to try and outrepublican the republicans well we in the building trades could have told them you can t outscab a scab to allow the republicans to label dukakis a liberal without so much as a peep in defense of what liberalism means is unforgivable when the same tactics were tried in 1960 against john f kennedy he chose the new york liberal party gathering to give his answer what do our opponents mean when they apply to use the label liberal he asked if by liberal they mean as they want people to believe someone who is soft in his policies abroad who is against local government and who is unconcerned with the taxpayers dollar then the record of this party and its members demonstrate that we are not that kind of liberal but if by a liberal they mean someone who looks ahead and not behind someone who welcomes new ideas without rigid reactions someone who cares about the welfare of the people their health their housing their schools their jobs their civil rights and their civil liberties someone who believes that we can break through the stalemate and suspicions that grip us in our policies abroad if that is what they mean by a liberal then proud to say that liberal how could it be said any more,0,0.8296393840053926
labor s political powerin the past american labor has not made anvwhere near as large a use of its political power as might have been done as a result labor is paying dearly right now for that neglect chiefly due to the fact that half of the members of failed to vote at all a bitterly anti labor congress was elected in 1946 those organized workers who did vote were divided tints further reducing the effectiveness of that vote as a result our american congress was promptlv converted into a clearing house for the most hostile antilabor legislation of the present century from it emerged the taft hartley law which threatens in time to undermine and destroy everything labor has gained during the past two generations to counteract and reverse this trend against labor the workers especially those who are organized must lt ome to their senses before it is too late they must use their political power while they still have it to elect representatives in congress who will repeal the tafthartlev bill and all similar legislation with its fifteen million members of unions and at least as many more members of their families who are voters labor has the political power to create a prolabor government labor must use its power to accomplish just this ,0,0.6184957805538822
